,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
22463,4466,C1,女,24,55518,40,001749,股票型,2018-08-12,4381,定投,746
22464,4466,C1,女,24,55518,40,006676,股票型,2018-07-11,4843,申购,1198
22465,4466,C1,女,24,55518,40,001790,股票型,2018-08-18,2741,认购,913
22466,4466,C1,女,24,55518,40,001557,股票型,2018-08-26,3150,其他,1117
22467,4467,C1,男,24,54178,40,001749,股票型,2018-07-08,4899,定投,1169
22468,4467,C1,男,24,54178,40,002556,股票型,2018-08-05,3073,其他,1013
22469,4467,C1,男,24,54178,40,004476,股票型,2018-07-06,3791,申购,925
22470,4467,C1,男,24,54178,40,005239,股票型,2018-07-05,3252,定投,803
22471,4467,C1,男,24,54178,40,001541,股票型,2018-08-26,2870,认购,724
22472,4468,C1,男,24,50386,44,005969,股票型,2018-08-25,4154,定投,1178
22473,4468,C1,男,24,50386,44,001975,股票型,2018-07-11,3727,认购,1171
22474,4468,C1,男,24,50386,44,000711,股票型,2018-07-15,3102,申购,825
22475,4468,C1,男,24,50386,44,006957,股票型,2018-07-22,2518,认购,1089
22476,4468,C1,男,24,50386,44,005303,股票型,2018-07-07,3832,认购,1182
22477,4468,C1,男,24,50386,44,006693,股票型,2018-07-22,3356,定投,679
22478,4468,C1,男,24,50386,44,001628,股票型,2018-08-09,3926,认购,724
22479,4469,C3,男,35,42297,40,000472,股票型,2018-08-16,2674,定投,387
22480,4469,C3,男,35,42297,40,001965,混合型,2018-07-17,2334,定投,355
22481,4469,C3,男,35,42297,40,001910,混合型,2018-08-13,1801,申购,387
22482,4469,C3,男,35,42297,40,002024,混合型,2018-07-29,2069,其他,509
22483,4469,C3,男,35,42297,40,000083,混合型,2018-07-29,3299,其他,394
22484,4470,C1,男,27,50027,43,005239,股票型,2018-07-23,4420,定投,912
22485,4470,C1,男,27,50027,43,001009,股票型,2018-08-11,4249,定投,882
22486,4470,C1,男,27,50027,43,006911,股票型,2018-07-20,3840,申购,877
22487,4470,C1,男,27,50027,43,005963,股票型,2018-08-19,4110,申购,1127
22488,4470,C1,男,27,50027,43,001717,股票型,2018-07-19,2665,认购,1000
22489,4470,C1,男,27,50027,43,004040,股票型,2018-07-26,3792,申购,986
22490,4470,C1,男,27,50027,43,000916,股票型,2018-08-18,3006,认购,1010
22491,4471,C1,男,25,48859,41,002307,混合型,2018-07-30,4285,定投,718
22492,4471,C1,男,25,48859,41,001579,股票型,2018-08-02,4140,其他,626
22493,4471,C1,男,25,48859,41,002300,股票型,2018-07-15,2900,其他,735
22494,4471,C1,男,25,48859,41,006251,股票型,2018-07-10,3467,认购,1079
22495,4471,C1,男,25,48859,41,005894,股票型,2018-08-28,4329,认购,802
22496,4471,C1,男,25,48859,41,007548,股票型,2018-07-27,4507,认购,930
22497,4472,C3,男,34,55598,43,001264,混合型,2018-07-25,1712,申购,835
22498,4472,C3,男,34,55598,43,004616,股票型,2018-07-20,1781,定投,589
22499,4472,C3,男,34,55598,43,000697,股票型,2018-07-10,3671,申购,419
22500,4473,C2,男,33,98406,40,000780,股票型,2018-07-01,7377,认购,951
22501,4473,C2,男,33,98406,40,001303,混合型,2018-08-13,8025,认购,684
22502,4473,C2,男,33,98406,40,001189,混合型,2018-08-25,6391,认购,1173
22503,4474,C1,男,24,43218,43,001651,股票型,2018-07-03,2811,申购,853
22504,4474,C1,男,24,43218,43,000586,股票型,2018-08-21,3357,申购,1044
22505,4474,C1,男,24,43218,43,005106,股票型,2018-07-05,2781,认购,926
22506,4474,C1,男,24,43218,43,001186,股票型,2018-07-23,3630,定投,811
22507,4474,C1,男,24,43218,43,000594,股票型,2018-07-04,3313,认购,853
22508,4474,C1,男,24,43218,43,000472,股票型,2018-07-16,2798,定投,1152
22509,4474,C1,男,24,43218,43,165310,股票型,2018-08-23,4423,认购,1085
22510,4475,C1,男,23,50104,41,167703,股票型,2018-08-25,4899,定投,852
22511,4475,C1,男,23,50104,41,167703,股票型,2018-07-23,3035,认购,1000
22512,4475,C1,男,23,50104,41,001725,股票型,2018-07-14,4593,认购,796
22513,4475,C1,男,23,50104,41,000925,股票型,2018-07-09,4937,认购,757
22514,4475,C1,男,23,50104,41,001323,混合型,2018-08-04,4808,认购,875
22515,4475,C1,男,23,50104,41,001975,股票型,2018-07-03,4724,认购,894
22516,4476,C1,女,25,52512,43,000971,股票型,2018-07-13,2878,定投,620
22517,4476,C1,女,25,52512,43,006911,股票型,2018-08-25,5069,定投,837
22518,4476,C1,女,25,52512,43,004784,股票型,2018-07-09,4499,认购,642
22519,4476,C1,女,25,52512,43,001409,股票型,2018-07-29,4000,认购,833
22520,4476,C1,女,25,52512,43,006803,股票型,2018-07-23,3059,认购,672
22521,4477,C1,男,27,46290,43,002861,股票型,2018-07-03,3832,定投,847
22522,4477,C1,男,27,46290,43,004450,股票型,2018-07-06,3977,其他,1041
22523,4477,C1,男,27,46290,43,006604,股票型,2018-07-01,4123,定投,775
22524,4477,C1,男,27,46290,43,000409,股票型,2018-07-02,4046,定投,677
22525,4477,C1,男,27,46290,43,005968,股票型,2018-08-14,3718,其他,671
22526,4477,C1,男,27,46290,43,006228,股票型,2018-07-28,3190,认购,1003
22527,4477,C1,男,27,46290,43,002334,股票型,2018-07-24,2750,定投,1065
22528,4478,C1,女,23,59724,43,002595,股票型,2018-07-13,3879,其他,783
22529,4478,C1,女,23,59724,43,006726,股票型,2018-08-15,3223,认购,1029
22530,4478,C1,女,23,59724,43,000696,股票型,2018-08-14,2938,认购,1139
22531,4478,C1,女,23,59724,43,001717,股票型,2018-08-15,2800,申购,830
22532,4478,C1,女,23,59724,43,003053,股票型,2018-07-15,4618,其他,732
22533,4478,C1,女,23,59724,43,006692,股票型,2018-08-20,3988,认购,1171
22534,4478,C1,女,23,59724,43,001008,股票型,2018-07-02,3825,定投,673
22535,4479,C4,女,28,83110,41,000875,债券型,2018-08-14,10449,申购,953
22536,4479,C4,女,28,83110,41,000938,债券型,2018-07-18,11748,申购,1237
22537,4479,C4,女,28,83110,41,003812,债券型,2018-08-07,13390,申购,1516
22538,4480,C1,男,26,52246,40,005968,股票型,2018-07-29,3022,认购,1149
22539,4480,C1,男,26,52246,40,001718,股票型,2018-08-27,3167,其他,946
22540,4480,C1,男,26,52246,40,006347,股票型,2018-08-02,4540,定投,921
22541,4480,C1,男,26,52246,40,003190,股票型,2018-07-27,4817,认购,996
22542,4480,C1,男,26,52246,40,005038,股票型,2018-07-30,3575,认购,744
22543,4480,C1,男,26,52246,40,005777,股票型,2018-08-27,3096,定投,837
22544,4480,C1,男,26,52246,40,001158,股票型,2018-08-25,4417,定投,718
22545,4481,C1,女,23,57454,41,162107,股票型,2018-08-11,2564,申购,717
22546,4481,C1,女,23,57454,41,001685,股票型,2018-08-12,4800,定投,848
22547,4481,C1,女,23,57454,41,007586,股票型,2018-08-05,2995,认购,906
22548,4481,C1,女,23,57454,41,003298,股票型,2018-08-31,2602,申购,782
22549,4481,C1,女,23,57454,41,007524,股票型,2018-08-25,4465,其他,1131
22550,4481,C1,女,23,57454,41,000326,股票型,2018-08-15,4291,认购,613
22551,4481,C1,女,23,57454,41,167705,股票型,2018-07-17,3636,认购,857
22552,4482,C2,男,33,99675,42,001291,股票型,2018-07-26,4704,认购,819
22553,4482,C2,男,33,99675,42,000263,混合型,2018-07-28,6299,认购,1072
22554,4482,C2,男,33,99675,42,002155,混合型,2018-08-03,7478,认购,796
22555,4483,C1,男,26,52880,42,160322,股票型,2018-07-07,4287,认购,632
22556,4483,C1,男,26,52880,42,003416,股票型,2018-07-02,5034,其他,822
22557,4483,C1,男,26,52880,42,006605,股票型,2018-08-23,4044,认购,1197
22558,4483,C1,男,26,52880,42,001490,股票型,2018-07-12,2745,认购,1192
22559,4483,C1,男,26,52880,42,001725,股票型,2018-08-06,3400,定投,663
22560,4483,C1,男,26,52880,42,005515,股票型,2018-07-30,2810,认购,1115
22561,4484,C3,女,31,42927,43,002410,混合型,2018-07-17,1804,定投,556
22562,4484,C3,女,31,42927,43,000063,混合型,2018-08-30,3724,定投,595
22563,4484,C3,女,31,42927,43,000557,混合型,2018-08-19,1885,其他,839
22564,4484,C3,女,31,42927,43,000933,混合型,2018-07-25,1632,定投,758
22565,4485,C1,男,27,43730,41,003622,股票型,2018-08-11,4926,定投,886
22566,4485,C1,男,27,43730,41,001975,股票型,2018-08-24,4550,其他,984
22567,4485,C1,男,27,43730,41,001291,股票型,2018-08-19,4879,认购,995
22568,4485,C1,男,27,43730,41,000326,股票型,2018-07-11,4022,其他,805
22569,4485,C1,男,27,43730,41,376510,股票型,2018-07-09,4228,申购,828
22570,4486,C2,女,33,82665,42,002363,混合型,2018-08-15,9769,认购,748
22571,4486,C2,女,33,82665,42,000634,混合型,2018-08-27,9637,认购,644
22572,4486,C2,女,33,82665,42,004995,股票型,2018-08-19,5454,定投,596
22573,4487,C3,男,31,51000,42,001287,混合型,2018-08-08,3258,定投,649
22574,4487,C3,男,31,51000,42,001118,混合型,2018-07-25,1998,定投,839
22575,4487,C3,男,31,51000,42,001908,混合型,2018-07-12,1672,申购,562
22576,4488,C2,男,31,81497,43,000971,股票型,2018-08-14,5298,认购,820
22577,4488,C2,男,31,81497,43,002180,混合型,2018-07-16,6786,认购,794
22578,4488,C2,男,31,81497,43,004450,股票型,2018-07-31,8502,认购,827
22579,4488,C2,男,31,81497,43,002952,股票型,2018-08-12,8754,认购,494
22580,4489,C3,女,35,49103,42,001604,混合型,2018-07-31,1559,申购,395
22581,4489,C3,女,35,49103,42,001379,混合型,2018-07-27,3657,其他,812
22582,4489,C3,女,35,49103,42,460106,其他,2018-07-03,1749,定投,771
22583,4490,C3,男,31,43203,43,001358,混合型,2018-07-03,3568,其他,633
22584,4490,C3,男,31,43203,43,004866,其他,2018-07-30,1693,定投,328
22585,4490,C3,男,31,43203,43,000929,混合型,2018-07-11,3454,定投,503
22586,4491,C1,女,27,48066,42,004925,股票型,2018-08-30,2899,定投,816
22587,4491,C1,女,27,48066,42,001530,混合型,2018-08-28,4490,定投,744
22588,4491,C1,女,27,48066,42,001692,股票型,2018-07-02,3195,定投,824
22589,4491,C1,女,27,48066,42,005240,股票型,2018-07-29,3540,其他,747
22590,4491,C1,女,27,48066,42,000978,股票型,2018-07-20,4247,认购,1051
22591,4491,C1,女,27,48066,42,000756,股票型,2018-08-28,4543,认购,735
22592,4492,C2,男,32,95598,45,002619,混合型,2018-07-12,5115,认购,745
22593,4492,C2,男,32,95598,45,001337,混合型,2018-08-26,8536,认购,1175
22594,4492,C2,男,32,95598,45,001853,混合型,2018-07-12,6020,认购,867
22595,4493,C3,男,35,50193,43,001602,混合型,2018-07-28,1996,定投,636
22596,4493,C3,男,35,50193,43,006923,股票型,2018-07-11,2727,其他,693
22597,4493,C3,男,35,50193,43,005515,股票型,2018-07-26,2334,申购,329
22598,4493,C3,男,35,50193,43,000159,混合型,2018-07-05,3182,申购,657
22599,4494,C1,男,26,55391,40,004686,股票型,2018-07-23,3922,申购,939
22600,4494,C1,男,26,55391,40,001072,股票型,2018-07-22,4700,认购,791
22601,4494,C1,男,26,55391,40,003232,股票型,2018-07-04,5058,其他,1179
22602,4494,C1,男,26,55391,40,005530,股票型,2018-08-17,4016,申购,889
22603,4494,C1,男,26,55391,40,006503,股票型,2018-07-19,3874,申购,634
22604,4495,C5,男,10,152021,45,000662,其他,2018-07-23,1850,认购,1908
22605,4496,C1,女,25,46838,40,005038,股票型,2018-07-28,2647,认购,1187
22606,4496,C1,女,25,46838,40,004368,其他,2018-08-05,4824,申购,995
22607,4496,C1,女,25,46838,40,003191,股票型,2018-07-09,3722,申购,1122
22608,4496,C1,女,25,46838,40,002168,股票型,2018-08-17,3167,认购,956
22609,4496,C1,女,25,46838,40,001126,股票型,2018-07-28,4270,定投,749
22610,4496,C1,女,25,46838,40,004686,股票型,2018-08-21,3330,申购,1125
22611,4496,C1,女,25,46838,40,003834,股票型,2018-08-01,3160,认购,1144
22612,4497,C1,男,24,41106,43,001245,股票型,2018-07-17,3912,认购,900
22613,4497,C1,男,24,41106,43,005928,股票型,2018-08-19,4290,申购,1130
22614,4497,C1,男,24,41106,43,006819,股票型,2018-07-28,3362,认购,727
22615,4497,C1,男,24,41106,43,005963,股票型,2018-08-18,4224,申购,1012
22616,4497,C1,男,24,41106,43,005235,股票型,2018-07-19,4664,定投,1048
22617,4497,C1,男,24,41106,43,006081,股票型,2018-07-13,4233,申购,642
22618,4497,C1,男,24,41106,43,001820,其他,2018-08-11,4115,定投,794
22619,4498,C1,女,25,48040,40,001416,股票型,2018-07-27,2554,定投,675
22620,4498,C1,女,25,48040,40,001917,股票型,2018-08-07,3301,申购,680
22621,4498,C1,女,25,48040,40,399011,股票型,2018-07-21,4165,认购,1030
22622,4498,C1,女,25,48040,40,675032,其他,2018-08-17,3491,认购,684
22623,4498,C1,女,25,48040,40,001313,股票型,2018-08-08,2748,定投,969
22624,4499,C1,女,27,59134,44,000409,股票型,2018-08-03,3830,认购,1177
22625,4499,C1,女,27,59134,44,006603,股票型,2018-07-29,5016,申购,988
22626,4499,C1,女,27,59134,44,167706,股票型,2018-07-01,4823,定投,740
22627,4499,C1,女,27,59134,44,001542,股票型,2018-07-24,3052,定投,1025
22628,4499,C1,女,27,59134,44,005515,股票型,2018-07-26,3159,认购,1000
22629,4499,C1,女,27,59134,44,004640,股票型,2018-07-08,2878,申购,956
22630,4500,C1,男,26,45261,43,001050,股票型,2018-07-07,3779,定投,997
22631,4500,C1,男,26,45261,43,001042,股票型,2018-08-28,3348,认购,986
22632,4500,C1,男,26,45261,43,000136,混合型,2018-08-23,4764,申购,858
22633,4500,C1,男,26,45261,43,001404,股票型,2018-08-22,4654,定投,957
22634,4500,C1,男,26,45261,43,001097,股票型,2018-07-16,3598,其他,977
22635,4500,C1,男,26,45261,43,005161,股票型,2018-07-28,3135,定投,745
22636,4501,C1,男,24,50071,42,001319,股票型,2018-08-28,5067,其他,707
22637,4501,C1,男,24,50071,42,001105,股票型,2018-08-02,4337,认购,816
22638,4501,C1,男,24,50071,42,000866,股票型,2018-07-15,3971,认购,724
22639,4501,C1,男,24,50071,42,000458,混合型,2018-08-31,4548,认购,1052
22640,4501,C1,男,24,50071,42,001171,股票型,2018-07-16,4909,定投,1018
22641,4502,C3,男,35,53967,42,002852,货币型,2018-08-27,3385,定投,529
22642,4502,C3,男,35,53967,42,002220,混合型,2018-08-16,2981,定投,406
22643,4502,C3,男,35,53967,42,000006,混合型,2018-07-01,3506,定投,517
22644,4502,C3,男,35,53967,42,000612,混合型,2018-08-09,3256,认购,688
22645,4502,C3,男,35,53967,42,000788,混合型,2018-07-07,3726,申购,687
22646,4503,C3,男,34,55613,42,000933,混合型,2018-07-12,2240,其他,354
22647,4503,C3,男,34,55613,42,000577,股票型,2018-07-26,1959,申购,809
22648,4503,C3,男,34,55613,42,002155,混合型,2018-08-18,3015,定投,417
22649,4503,C3,男,34,55613,42,001425,混合型,2018-08-18,2573,其他,896
22650,4503,C3,男,34,55613,42,000557,混合型,2018-08-31,2327,申购,462
22651,4504,C3,女,31,55603,40,000496,混合型,2018-07-05,1943,其他,894
22652,4504,C3,女,31,55603,40,003985,股票型,2018-08-19,3652,定投,618
22653,4504,C3,女,31,55603,40,001648,混合型,2018-08-25,1882,申购,588
22654,4504,C3,女,31,55603,40,002872,股票型,2018-08-18,3596,定投,396
22655,4504,C3,女,31,55603,40,000431,混合型,2018-08-11,2804,其他,378
22656,4505,C3,女,35,55473,40,001901,混合型,2018-07-12,3700,其他,625
22657,4505,C3,女,35,55473,40,002168,股票型,2018-08-15,3380,其他,799
22658,4505,C3,女,35,55473,40,002425,混合型,2018-07-03,2767,其他,343
22659,4506,C1,女,27,45774,44,006911,股票型,2018-07-04,4594,认购,708
22660,4506,C1,女,27,45774,44,001616,股票型,2018-07-13,3632,申购,1046
22661,4506,C1,女,27,45774,44,450009,股票型,2018-07-09,3678,其他,627
22662,4506,C1,女,27,45774,44,003492,股票型,2018-08-21,3572,定投,1091
22663,4506,C1,女,27,45774,44,001706,混合型,2018-08-11,3570,定投,922
22664,4507,C1,女,27,48838,41,519935,股票型,2018-07-27,4435,定投,654
22665,4507,C1,女,27,48838,41,001915,股票型,2018-08-14,2585,定投,776
22666,4507,C1,女,27,48838,41,003492,股票型,2018-08-30,4915,认购,870
22667,4507,C1,女,27,48838,41,001188,股票型,2018-08-12,4302,申购,745
22668,4507,C1,女,27,48838,41,005885,股票型,2018-07-01,2742,申购,951
22669,4507,C1,女,27,48838,41,005928,股票型,2018-08-13,3117,申购,618
22670,4507,C1,女,27,48838,41,005495,股票型,2018-07-27,2805,申购,874
22671,4508,C3,男,34,50932,42,001128,混合型,2018-07-18,3267,其他,558
22672,4508,C3,男,34,50932,42,007586,股票型,2018-08-25,2471,其他,890
22673,4508,C3,男,34,50932,42,001571,混合型,2018-08-17,1717,其他,640
22674,4510,C3,男,35,44107,42,001298,混合型,2018-07-15,2590,定投,397
22675,4510,C3,男,35,44107,42,001202,混合型,2018-08-01,2965,其他,587
22676,4510,C3,男,35,44107,42,002327,混合型,2018-07-03,3415,定投,801
22677,4510,C3,男,35,44107,42,001536,混合型,2018-08-16,2089,其他,687
22678,4510,C3,男,35,44107,42,001997,混合型,2018-07-21,2324,申购,588
22679,4511,C1,女,26,59524,43,004484,股票型,2018-07-25,4220,其他,747
22680,4511,C1,女,26,59524,43,006193,股票型,2018-07-22,3450,认购,678
22681,4511,C1,女,26,59524,43,006818,股票型,2018-07-30,4672,认购,1081
22682,4511,C1,女,26,59524,43,376510,股票型,2018-07-16,4484,认购,871
22683,4511,C1,女,26,59524,43,001040,股票型,2018-07-23,3000,认购,1073
22684,4511,C1,女,26,59524,43,000756,股票型,2018-08-23,3782,认购,758
22685,4511,C1,女,26,59524,43,002872,股票型,2018-07-14,3096,认购,911
22686,4512,C3,男,32,55285,40,001043,股票型,2018-07-26,2876,其他,414
22687,4512,C3,男,32,55285,40,000754,混合型,2018-08-13,2643,定投,810
22688,4512,C3,男,32,55285,40,005034,股票型,2018-08-25,1937,定投,487
22689,4512,C3,男,32,55285,40,001393,混合型,2018-07-06,2226,定投,414
22690,4513,C1,男,26,44097,41,001054,股票型,2018-07-22,4419,定投,783
22691,4513,C1,男,26,44097,41,003054,股票型,2018-07-09,3287,其他,830
22692,4513,C1,男,26,44097,41,001188,股票型,2018-07-23,4512,申购,661
22693,4513,C1,男,26,44097,41,006228,股票型,2018-07-21,4154,认购,805
22694,4513,C1,男,26,44097,41,000592,股票型,2018-08-12,4584,定投,963
22695,4513,C1,男,26,44097,41,000972,混合型,2018-07-25,4676,定投,816
22696,4514,C1,女,24,46745,42,167702,股票型,2018-08-01,4433,申购,842
22697,4514,C1,女,24,46745,42,000996,股票型,2018-08-03,4918,申购,1016
22698,4514,C1,女,24,46745,42,001163,股票型,2018-07-28,2826,申购,1199
22699,4514,C1,女,24,46745,42,005570,股票型,2018-08-15,3754,定投,677
22700,4514,C1,女,24,46745,42,007134,股票型,2018-08-08,3182,定投,891
22701,4514,C1,女,24,46745,42,001520,股票型,2018-07-05,3815,其他,985
22702,4515,C1,男,24,45733,40,001409,股票型,2018-08-09,4113,定投,1093
22703,4515,C1,男,24,45733,40,005669,股票型,2018-08-01,4544,认购,638
22704,4515,C1,男,24,45733,40,007548,股票型,2018-08-26,3550,定投,876
22705,4515,C1,男,24,45733,40,519606,股票型,2018-07-16,3206,申购,784
22706,4515,C1,男,24,45733,40,005267,股票型,2018-07-12,4536,认购,972
22707,4515,C1,男,24,45733,40,005267,股票型,2018-07-17,4075,申购,697
22708,4515,C1,男,24,45733,40,001043,股票型,2018-07-16,4346,认购,956
22709,4518,C1,女,27,45387,40,001040,股票型,2018-08-18,4018,认购,786
22710,4518,C1,女,27,45387,40,360001,股票型,2018-08-19,3514,定投,1092
22711,4518,C1,女,27,45387,40,000696,股票型,2018-07-18,2725,定投,701
22712,4518,C1,女,27,45387,40,005009,股票型,2018-08-16,2976,申购,935
22713,4518,C1,女,27,45387,40,399011,股票型,2018-08-03,3901,认购,833
22714,4518,C1,女,27,45387,40,004040,股票型,2018-07-15,4361,定投,617
22715,4519,C1,女,23,57995,44,005189,股票型,2018-08-14,4243,申购,969
22716,4519,C1,女,23,57995,44,001188,股票型,2018-07-14,4625,申购,872
22717,4519,C1,女,23,57995,44,002621,股票型,2018-07-30,4910,认购,712
22718,4519,C1,女,23,57995,44,006675,股票型,2018-07-27,3284,其他,783
22719,4519,C1,女,23,57995,44,000751,股票型,2018-08-03,4747,定投,756
22720,4519,C1,女,23,57995,44,540007,股票型,2018-08-10,3399,认购,655
22721,4520,C1,男,26,56872,43,004925,股票型,2018-08-24,4810,申购,953
22722,4520,C1,男,26,56872,43,001070,股票型,2018-08-22,3729,其他,980
22723,4520,C1,男,26,56872,43,005707,股票型,2018-08-15,3741,申购,1032
22724,4520,C1,男,26,56872,43,005267,股票型,2018-08-08,4488,其他,1111
